,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,LastContactDay,LastContactMonth,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CallStart,CallEnd,CarInsurance
1056,31,services,married,secondary,0,525,1,1,,21,may,1,-1,0,,11:25:22,11:28:01,0
1057,46,technician,married,secondary,0,363,1,0,cellular,6,aug,3,-1,0,,16:13:59,16:17:28,0
1058,53,entrepreneur,married,secondary,0,0,1,0,telephone,10,jul,27,-1,0,,10:48:58,10:54:09,0
1059,27,technician,single,tertiary,0,15161,0,0,cellular,2,jun,1,120,1,success,15:57:04,15:58:18,1
1060,33,blue-collar,married,secondary,0,705,1,0,cellular,14,may,2,-1,0,,12:31:46,12:33:38,0
1061,35,admin.,married,secondary,0,216,1,1,cellular,17,nov,3,-1,0,,15:33:58,15:35:08,0
1062,31,admin.,single,secondary,0,1588,1,0,,3,jun,1,-1,0,,14:44:03,14:44:17,0
1063,27,technician,married,secondary,0,2183,1,1,,21,may,1,-1,0,,10:37:00,10:51:17,1
1064,52,technician,married,secondary,0,1033,0,0,cellular,28,jan,3,-1,0,,16:56:58,17:00:16,0
1065,34,management,single,tertiary,0,4348,1,0,cellular,28,aug,8,-1,0,,09:34:44,09:40:57,0
1066,31,blue-collar,divorced,secondary,0,-452,1,0,,26,may,5,-1,0,,13:05:28,13:08:30,0
1067,36,student,married,tertiary,0,408,0,0,,20,jun,3,-1,0,,11:55:39,11:57:31,0
1068,51,management,married,tertiary,0,0,0,0,,7,jun,1,-1,0,,16:04:36,16:09:38,1
1069,39,unemployed,married,secondary,0,2245,0,0,cellular,21,nov,2,-1,0,,17:03:33,17:16:02,1
1070,49,,single,tertiary,0,2226,0,0,,17,jun,3,-1,0,,17:14:08,17:16:26,0
1071,48,housemaid,married,secondary,0,513,0,1,cellular,28,jul,3,-1,0,,10:51:30,11:07:09,1
1072,47,technician,single,secondary,0,-239,1,1,cellular,7,jul,3,-1,0,,16:19:49,16:36:02,1
1073,23,services,single,secondary,0,488,0,0,cellular,29,jun,1,91,3,success,13:32:22,13:35:47,1
1074,52,technician,married,secondary,0,1373,0,0,cellular,27,oct,1,-1,0,,14:57:30,15:00:07,0
1075,67,retired,married,,0,2540,0,0,telephone,14,jun,5,116,4,other,11:04:09,11:08:47,1
1076,35,management,married,tertiary,0,0,0,0,cellular,26,aug,2,-1,0,,15:56:11,16:03:27,0
1077,34,management,single,tertiary,0,-322,0,0,,9,may,1,-1,0,,16:48:35,16:51:53,0
1078,53,management,married,primary,0,798,1,0,telephone,2,feb,1,217,2,failure,13:52:05,13:52:50,0
1079,48,blue-collar,single,secondary,0,339,0,1,telephone,14,jul,4,-1,0,,09:09:36,09:11:39,0
1080,49,management,married,secondary,0,99,1,0,cellular,6,may,2,343,1,failure,15:05:15,15:16:42,1
1081,57,admin.,married,primary,0,389,0,0,cellular,9,jul,2,-1,0,,15:18:44,15:20:32,0
1082,28,student,single,tertiary,0,682,1,0,cellular,29,jan,1,255,2,other,12:53:52,12:59:48,0
1083,47,management,married,tertiary,0,2351,0,0,cellular,2,jun,2,84,1,success,16:46:25,16:49:08,1
1084,47,technician,married,secondary,0,826,1,0,telephone,18,nov,3,112,8,other,13:22:24,13:25:39,0
1085,32,admin.,married,secondary,0,1785,1,0,cellular,18,nov,2,154,6,other,11:07:31,11:08:22,0
1086,40,blue-collar,married,primary,0,830,1,0,cellular,13,may,3,370,2,failure,15:43:33,15:58:06,1
1087,27,admin.,married,tertiary,0,346,0,0,cellular,11,oct,1,-1,0,,10:20:06,10:23:38,1
1088,19,student,single,secondary,0,372,0,0,telephone,8,jul,3,-1,0,,09:17:25,09:24:49,1
1089,52,services,divorced,primary,1,-1,0,1,cellular,29,jul,6,-1,0,,15:50:27,15:52:19,0
1090,53,admin.,divorced,,0,257,0,0,cellular,11,jul,2,-1,0,,12:33:01,12:54:51,1
1091,45,blue-collar,married,secondary,0,-258,1,0,telephone,20,apr,5,-1,0,,17:58:13,18:04:37,0
1092,29,admin.,single,tertiary,0,-197,0,0,,6,aug,1,-1,0,,12:31:07,12:31:54,0
1093,34,blue-collar,divorced,secondary,0,383,1,0,,13,may,1,-1,0,,16:55:02,17:32:13,1
1094,58,management,divorced,tertiary,0,108,0,0,cellular,12,aug,4,-1,0,,13:28:54,13:32:45,0
1095,43,blue-collar,single,primary,0,0,0,0,cellular,9,jul,1,-1,0,,09:23:23,09:44:05,1
1096,49,blue-collar,divorced,secondary,0,10613,0,1,cellular,4,feb,1,-1,0,,17:06:40,17:27:06,1
1097,57,retired,divorced,primary,0,698,0,0,telephone,9,dec,3,191,2,failure,17:26:53,17:29:08,0
1098,25,technician,single,tertiary,0,3630,0,0,telephone,9,jun,7,-1,0,,10:44:26,10:48:07,1
1099,32,management,married,secondary,0,134,1,1,cellular,15,may,3,-1,0,,11:52:39,12:01:31,1
1100,34,management,single,tertiary,0,808,0,0,cellular,26,may,2,97,1,other,14:58:26,15:04:42,0
1101,40,self-employed,married,tertiary,0,271,1,0,cellular,11,aug,4,-1,0,,09:52:52,09:57:17,0
1102,42,entrepreneur,married,secondary,0,707,0,0,cellular,1,jun,1,348,1,success,17:39:05,17:42:58,0
1103,30,services,married,secondary,0,7032,0,0,cellular,17,jul,1,-1,0,,17:39:04,17:40:46,0
1104,43,entrepreneur,married,tertiary,0,11532,1,0,telephone,25,jul,1,-1,0,,16:01:57,16:02:55,0
1105,53,management,married,tertiary,0,3634,0,0,cellular,7,may,4,88,8,success,10:24:17,10:27:48,1
1106,56,entrepreneur,divorced,primary,0,3,0,0,,20,jun,1,-1,0,,11:23:50,11:25:41,0
1107,56,services,married,secondary,1,-8,0,0,cellular,6,aug,2,-1,0,,13:04:04,13:06:43,0
1108,29,admin.,married,secondary,0,7707,1,0,cellular,29,apr,2,334,2,failure,13:32:15,13:48:16,1
1109,39,technician,divorced,secondary,0,385,0,0,cellular,13,oct,1,48,2,failure,17:37:08,17:41:10,1
1110,40,admin.,single,secondary,0,985,1,0,cellular,4,jun,3,50,8,failure,12:14:55,12:24:47,1
1111,33,management,single,tertiary,0,7084,0,0,cellular,27,aug,8,-1,0,,09:16:32,09:25:04,1
1112,28,services,married,secondary,0,633,0,1,cellular,25,jul,1,-1,0,,13:25:08,13:26:43,0
1113,31,unemployed,married,secondary,0,6,0,0,cellular,4,jun,4,-1,0,,11:49:22,11:51:23,1
1114,36,technician,married,tertiary,0,341,0,0,cellular,13,aug,1,-1,0,,16:10:17,16:14:59,1
1115,33,technician,single,secondary,0,2085,0,0,cellular,9,feb,2,-1,0,,09:07:51,09:16:12,1
1116,46,services,married,secondary,0,244,0,0,cellular,21,aug,2,-1,0,,09:29:13,09:31:32,0
1117,31,technician,single,tertiary,0,208,0,0,cellular,12,aug,7,-1,0,,13:06:20,13:28:44,1
1118,26,technician,divorced,secondary,0,21,1,0,,27,may,1,-1,0,,14:17:44,14:19:57,0
1119,53,admin.,married,secondary,0,53,1,0,cellular,18,may,1,-1,0,,11:51:17,11:57:44,1
1120,22,student,single,tertiary,0,691,0,0,cellular,19,aug,1,-1,0,,13:04:56,13:10:34,1
1121,36,blue-collar,divorced,primary,0,666,1,0,cellular,11,may,1,-1,0,,11:25:57,11:30:42,0
1122,35,management,married,tertiary,0,0,0,0,cellular,22,may,1,-1,0,,14:30:46,14:32:24,0
1123,39,technician,married,secondary,0,2983,0,0,cellular,3,dec,1,-1,0,,13:14:27,13:22:19,1
1124,57,blue-collar,married,,0,3585,0,0,telephone,14,nov,1,-1,0,,09:24:31,09:27:23,1
1125,42,management,married,primary,0,5310,1,0,cellular,20,aug,1,90,3,success,17:26:21,17:30:54,1
1126,39,admin.,married,secondary,0,2783,1,0,cellular,12,may,2,-1,0,,15:49:16,15:51:27,0
1127,49,admin.,single,tertiary,0,228,1,0,cellular,2,jun,1,92,1,success,13:12:26,13:19:13,1
1128,34,management,single,secondary,0,524,0,0,,13,aug,1,-1,0,,13:35:55,13:36:04,0
1129,34,technician,married,secondary,0,51,1,0,,5,may,2,-1,0,,13:40:29,13:40:48,0
1130,40,blue-collar,single,secondary,0,1,1,0,,8,may,1,-1,0,,17:10:14,17:13:24,0
1131,23,student,single,secondary,0,480,0,0,cellular,9,feb,2,182,1,failure,13:17:36,13:29:58,1
1132,44,management,married,tertiary,0,677,1,0,,12,jun,2,-1,0,,16:38:46,16:40:56,0
1133,41,technician,married,secondary,0,640,0,0,cellular,28,jul,6,-1,0,,17:45:44,17:48:33,0
1134,53,blue-collar,divorced,primary,0,4401,0,0,telephone,11,aug,1,-1,0,,14:28:46,14:33:00,1
1135,47,admin.,married,secondary,0,726,0,0,,17,jun,3,-1,0,,12:05:07,12:06:07,0
1136,27,management,married,tertiary,0,802,0,0,cellular,22,sep,1,-1,0,,09:42:13,09:51:42,1
1137,62,retired,married,primary,0,383,0,0,cellular,10,sep,1,-1,0,,12:33:15,12:37:51,0
1138,55,blue-collar,married,secondary,0,2854,1,0,cellular,7,may,1,-1,0,,14:32:17,14:37:29,0
1139,53,blue-collar,married,primary,0,1138,1,0,cellular,6,aug,2,-1,0,,16:20:34,16:26:49,0
1140,42,management,married,tertiary,0,9,1,0,,15,may,3,-1,0,,11:00:57,11:02:35,0
1141,43,management,divorced,tertiary,0,350,1,0,,4,jun,1,-1,0,,12:42:28,12:44:36,0
1142,46,technician,divorced,tertiary,0,477,1,0,,6,may,1,-1,0,,12:49:41,12:51:35,0
1143,32,services,single,secondary,0,1168,1,0,cellular,16,nov,1,-1,0,,17:41:04,17:47:55,1
1144,54,management,married,tertiary,0,8295,0,0,cellular,2,oct,2,119,1,success,17:03:01,17:17:10,1
1145,31,blue-collar,single,secondary,0,1979,1,1,cellular,6,may,1,-1,0,,09:45:01,10:05:06,1
1146,36,services,single,secondary,0,1482,1,0,cellular,18,nov,2,174,1,other,10:47:07,10:50:04,0
1147,44,blue-collar,married,,0,391,0,0,,6,jun,4,-1,0,,12:14:35,12:20:30,0
1148,26,admin.,single,secondary,0,81,0,1,cellular,10,jul,1,-1,0,,15:37:30,15:47:34,0
1149,34,technician,single,secondary,0,513,1,0,cellular,5,may,3,169,5,other,16:18:55,16:21:40,0
1150,36,management,single,tertiary,0,7506,1,0,cellular,6,may,2,188,1,success,17:30:38,17:44:37,1
1151,56,technician,married,secondary,0,0,1,0,cellular,20,apr,1,-1,0,,14:26:38,14:30:47,0
1152,31,management,married,tertiary,0,3739,0,0,cellular,11,aug,3,-1,0,,10:10:02,10:11:59,0
1153,36,services,single,secondary,0,1227,1,1,cellular,4,may,5,341,3,failure,09:42:09,09:55:04,1
1154,54,management,married,tertiary,0,534,0,0,cellular,1,jun,2,-1,0,,10:38:09,10:41:06,1
1155,29,management,single,tertiary,0,3041,1,0,cellular,8,may,3,-1,0,,09:04:51,09:14:57,1
1156,52,management,divorced,tertiary,0,2104,0,0,cellular,3,jun,2,-1,0,,09:46:54,09:50:24,1
1157,30,technician,married,secondary,0,455,1,0,cellular,21,nov,1,-1,0,,12:22:22,12:35:00,1
1158,50,admin.,single,secondary,0,2252,0,0,cellular,30,apr,2,-1,0,,13:28:07,13:38:59,1
1159,24,management,married,,0,448,0,0,cellular,14,apr,1,-1,0,,12:06:36,12:12:00,1
1160,36,admin.,single,secondary,0,787,0,0,,17,jun,1,-1,0,,12:21:04,12:22:36,0
1161,52,services,married,primary,0,14,0,1,cellular,28,jul,5,-1,0,,17:35:13,17:36:08,0
1162,59,management,married,secondary,0,-1246,0,0,telephone,29,jul,2,-1,0,,10:38:16,10:41:11,0
1163,37,admin.,married,secondary,0,1207,1,0,telephone,6,apr,2,138,2,success,15:57:35,16:20:08,1
1164,48,blue-collar,married,secondary,0,705,0,0,,13,may,2,-1,0,,17:52:33,17:54:21,0
1165,28,management,married,secondary,0,3,1,0,cellular,14,sep,2,24,2,other,16:00:34,16:02:26,0
1166,84,retired,divorced,primary,0,639,0,0,telephone,18,may,3,-1,0,,15:04:37,15:10:30,1
1167,32,housemaid,married,primary,0,91,1,0,cellular,16,jul,6,-1,0,,15:05:43,15:07:33,0
1168,33,management,married,tertiary,0,1514,0,0,cellular,10,aug,1,728,2,failure,14:38:11,14:45:38,1
1169,39,housemaid,married,secondary,0,0,1,0,cellular,29,jul,4,-1,0,,13:36:16,13:39:54,0
1170,49,housemaid,married,secondary,0,3570,0,0,cellular,24,dec,3,202,2,failure,10:08:17,10:09:19,0
1171,77,retired,divorced,secondary,0,3417,0,0,cellular,12,nov,1,-1,0,,16:19:12,16:21:26,1
1172,39,technician,married,tertiary,0,1524,0,0,cellular,20,apr,1,-1,0,,15:58:29,16:07:56,1
1173,40,services,married,secondary,0,0,1,0,cellular,5,may,1,334,2,failure,10:38:04,10:41:08,0
1174,44,management,married,tertiary,0,792,0,0,cellular,25,aug,7,-1,0,,13:36:37,13:47:07,1
1175,31,admin.,married,secondary,0,33,1,0,cellular,5,may,2,-1,0,,16:12:23,16:17:13,0
1176,26,student,single,tertiary,0,193,0,0,cellular,3,apr,2,-1,0,,12:01:01,12:01:49,0
1177,43,technician,married,secondary,0,3285,1,0,,13,may,2,-1,0,,11:00:26,11:29:07,1
1178,43,management,married,tertiary,0,3518,0,0,cellular,28,dec,2,196,2,success,17:07:42,17:11:08,1
1179,30,management,single,tertiary,0,985,1,0,cellular,25,oct,1,94,2,success,12:09:48,12:14:52,1
1180,24,admin.,married,secondary,0,-94,1,0,cellular,15,may,1,-1,0,,12:52:55,12:56:32,0
1181,31,management,married,secondary,0,0,0,0,cellular,19,aug,2,-1,0,,17:51:59,17:53:20,0
1182,41,self-employed,single,tertiary,0,1755,0,0,,11,jun,10,-1,0,,15:15:25,15:17:57,0
1183,23,management,single,tertiary,0,1807,0,0,cellular,27,jul,1,-1,0,,17:14:32,17:24:38,1
1184,33,services,married,secondary,0,387,1,0,cellular,7,apr,2,138,2,failure,16:09:55,16:15:22,0
1185,23,blue-collar,single,secondary,0,492,1,0,,4,jun,1,-1,0,,12:21:38,12:32:16,1
1186,30,admin.,married,secondary,0,166,0,0,,14,jun,1,-1,0,,17:58:00,17:58:30,0
1187,28,admin.,married,secondary,0,242,1,0,,17,sep,1,779,12,failure,12:02:20,12:03:07,0
1188,47,technician,divorced,secondary,0,5735,0,0,,19,jun,4,-1,0,,17:59:51,18:04:33,0
1189,51,blue-collar,married,primary,0,0,0,0,cellular,21,aug,4,-1,0,,09:13:48,09:17:42,0
1190,76,retired,divorced,primary,0,2693,0,0,cellular,23,apr,5,184,2,success,09:35:31,09:37:20,0
1191,32,technician,single,,0,491,0,0,cellular,8,oct,2,91,7,success,10:59:07,11:03:18,1
1192,36,management,single,tertiary,0,2163,0,0,cellular,5,jun,1,-1,0,,09:28:26,09:33:43,0
1193,55,management,divorced,tertiary,0,2037,0,0,cellular,4,feb,2,94,3,success,10:22:07,10:27:12,1
1194,31,blue-collar,single,,0,461,1,0,cellular,7,may,1,-1,0,,11:29:20,11:37:02,0
1195,30,management,single,tertiary,0,501,1,0,,23,may,3,-1,0,,09:41:58,09:45:27,0
1196,48,services,divorced,primary,0,2805,0,1,cellular,23,jul,2,-1,0,,09:21:01,09:24:33,0
1197,40,management,married,tertiary,0,0,0,0,cellular,6,aug,2,98,6,success,14:43:33,14:45:44,1
1198,40,blue-collar,married,secondary,0,1161,1,1,,16,may,8,-1,0,,10:53:24,10:58:16,0
1199,27,blue-collar,single,secondary,0,100,1,0,cellular,11,may,4,367,1,failure,12:28:03,12:31:00,0
1200,44,technician,married,secondary,0,608,0,0,cellular,26,aug,2,-1,0,,15:22:03,15:24:11,0
1201,35,management,single,tertiary,0,431,0,0,cellular,17,aug,2,397,1,failure,10:11:15,10:16:58,1
1202,43,blue-collar,married,primary,0,108,1,1,,15,may,4,-1,0,,16:21:15,16:28:15,0
1203,38,technician,married,secondary,0,976,1,0,cellular,18,may,8,308,3,success,10:34:04,10:34:36,0
1204,42,management,married,tertiary,0,372,1,0,cellular,4,aug,3,1,2,success,09:13:02,09:15:35,1
1205,31,management,single,tertiary,0,999,1,0,cellular,13,apr,5,-1,0,,17:51:40,17:54:47,0
1206,34,admin.,divorced,secondary,0,661,1,0,cellular,5,aug,2,183,10,failure,17:54:34,17:58:39,1
1207,30,technician,single,secondary,0,53,1,0,cellular,18,jul,5,-1,0,,15:31:18,15:37:10,0
1208,33,admin.,single,tertiary,0,272,1,0,cellular,1,sep,2,92,3,success,10:30:11,10:35:04,1
1209,58,admin.,divorced,secondary,0,3337,1,0,telephone,8,oct,2,690,3,failure,14:42:18,14:48:27,1
1210,46,management,divorced,tertiary,0,624,0,0,cellular,18,mar,1,276,1,other,10:29:41,10:36:41,1
1211,75,retired,divorced,primary,0,37127,0,0,cellular,11,feb,1,-1,0,,14:44:12,14:52:37,0
1212,53,unemployed,married,,0,13,0,0,,5,may,3,-1,0,,10:19:13,10:26:03,0
1213,27,entrepreneur,married,secondary,0,2329,0,0,telephone,27,oct,1,-1,0,,10:02:27,10:04:38,1
1214,53,management,single,primary,0,208,1,0,,19,may,9,-1,0,,16:55:03,16:58:02,0
1215,27,technician,married,secondary,0,-302,1,0,,12,may,3,-1,0,,09:20:18,09:21:24,0
1216,49,blue-collar,divorced,primary,0,235,0,0,cellular,29,jan,1,-1,0,,10:41:10,10:51:36,0
1217,33,self-employed,single,tertiary,0,562,1,1,cellular,6,apr,1,363,1,failure,16:23:53,16:27:09,1
1218,27,technician,single,secondary,0,90,0,0,cellular,2,feb,3,-1,0,,13:01:49,13:03:11,0
1219,40,technician,married,tertiary,0,1554,0,0,cellular,30,jan,1,-1,0,,13:35:52,13:37:31,0
1220,32,blue-collar,married,secondary,0,225,1,0,cellular,17,apr,1,150,1,failure,16:51:46,17:01:20,1
1221,42,management,married,,0,1519,0,0,cellular,19,oct,1,92,1,success,09:45:06,09:48:56,1
1222,70,retired,divorced,primary,0,275,0,0,cellular,15,apr,1,-1,0,,15:31:42,15:33:04,1
1223,28,admin.,married,secondary,0,330,0,0,cellular,2,dec,1,188,3,other,16:31:24,16:37:21,1
1224,29,technician,single,tertiary,0,262,1,1,cellular,29,jul,9,-1,0,,09:07:02,09:15:32,0
1225,29,blue-collar,married,secondary,0,76,1,0,cellular,6,feb,3,-1,0,,12:19:39,12:22:57,0
1226,55,services,married,secondary,0,0,0,0,cellular,8,jul,1,-1,0,,09:54:59,09:56:45,0
1227,30,admin.,single,secondary,0,315,1,0,cellular,14,may,3,346,4,failure,12:12:30,12:27:14,1
1228,31,self-employed,single,tertiary,0,17924,1,0,cellular,14,may,1,174,3,failure,15:54:42,16:07:07,1
1229,28,services,single,secondary,0,339,0,0,cellular,3,dec,1,182,1,success,13:10:29,13:16:19,1
1230,36,admin.,divorced,secondary,0,246,1,0,,16,may,2,-1,0,,14:29:27,14:32:53,0
1231,36,management,married,tertiary,0,495,0,0,cellular,5,aug,3,97,2,success,16:37:07,16:39:44,1
1232,50,management,married,tertiary,0,4374,1,0,cellular,21,nov,2,113,3,failure,10:25:11,10:27:54,0
1233,26,admin.,married,secondary,0,710,1,1,,6,jun,2,-1,0,,13:45:44,14:07:00,1
1234,50,blue-collar,married,primary,0,4108,1,0,cellular,7,aug,2,-1,0,,10:52:58,11:01:44,1
1235,58,blue-collar,single,secondary,0,119,1,1,cellular,12,may,1,-1,0,,13:51:47,14:08:12,1
1236,36,self-employed,divorced,secondary,0,-38,1,0,cellular,18,nov,2,-1,0,,11:10:34,11:14:38,0
1237,39,management,married,tertiary,0,285,1,0,cellular,15,jul,3,-1,0,,15:18:33,15:32:31,1
1238,46,technician,married,tertiary,0,53,0,0,,12,jun,3,-1,0,,14:51:14,14:51:26,0
1239,58,retired,divorced,tertiary,0,5253,0,0,cellular,9,apr,4,295,3,failure,09:01:23,09:04:05,0
1240,40,services,married,,0,0,0,0,cellular,31,jul,34,-1,0,,09:59:46,10:00:52,0
1241,25,blue-collar,single,primary,0,2483,0,0,cellular,10,jul,3,-1,0,,17:48:27,18:13:26,1
1242,38,unemployed,married,primary,0,-363,0,0,,12,jun,2,-1,0,,09:52:43,09:58:23,0
1243,30,self-employed,single,primary,0,163,0,0,cellular,9,feb,3,-1,0,,17:52:27,17:56:11,0
1244,37,technician,married,secondary,0,1109,1,0,cellular,12,may,1,354,5,failure,12:31:19,12:32:21,0
1245,26,technician,single,tertiary,0,4130,0,0,cellular,28,jan,2,-1,0,,11:46:24,11:48:08,0
1246,29,blue-collar,single,tertiary,0,455,0,0,telephone,27,may,2,36,1,success,13:06:42,13:10:16,1
1247,33,blue-collar,married,secondary,0,18,1,0,cellular,18,may,3,-1,0,,16:27:32,16:32:44,0
1248,43,management,single,tertiary,0,0,0,0,cellular,30,jun,2,296,1,failure,16:08:12,16:12:47,1
1249,54,admin.,divorced,secondary,0,1872,0,0,cellular,13,feb,5,-1,0,,10:44:55,10:52:14,1
1250,35,admin.,single,tertiary,0,994,0,0,cellular,2,feb,2,-1,0,,17:44:07,17:45:22,0
1251,35,management,single,tertiary,0,1494,1,0,cellular,6,may,1,169,2,success,09:20:26,09:25:37,0
1252,40,technician,married,secondary,0,581,1,0,cellular,8,aug,2,-1,0,,14:51:52,14:56:10,0
1253,42,management,single,tertiary,0,3445,0,0,cellular,19,nov,3,-1,0,,15:33:38,16:01:20,0
1254,51,blue-collar,married,secondary,0,7180,1,0,,14,may,1,-1,0,,15:15:29,15:30:56,1
1255,32,technician,married,secondary,0,901,1,0,,21,may,3,-1,0,,11:30:10,11:31:52,0
1256,34,blue-collar,married,primary,0,3527,1,0,cellular,21,nov,1,-1,0,,11:07:23,11:24:25,1
1257,80,housemaid,married,primary,0,0,0,0,cellular,23,feb,1,189,1,failure,13:06:00,13:16:39,1
1258,59,management,married,tertiary,0,2239,0,0,cellular,20,aug,6,90,1,success,10:53:52,11:00:09,1
1259,32,technician,single,tertiary,0,705,1,0,cellular,25,may,2,35,4,failure,14:47:26,14:54:20,1
1260,47,management,single,tertiary,0,512,0,0,cellular,15,jul,2,-1,0,,10:52:19,10:53:57,0
1261,28,management,single,tertiary,0,223,1,0,telephone,27,aug,2,119,1,other,15:43:05,15:45:42,1
1262,58,blue-collar,married,,0,64,0,1,cellular,21,jul,2,-1,0,,14:43:52,14:45:10,0
1263,32,admin.,single,tertiary,0,8866,0,0,cellular,18,mar,2,-1,0,,09:38:17,09:42:55,1
1264,38,admin.,married,tertiary,0,1988,0,0,cellular,2,jun,1,67,4,success,16:17:24,16:19:07,1
1265,68,retired,divorced,primary,0,695,0,0,cellular,9,apr,1,-1,0,,14:43:16,14:47:09,1
1266,58,blue-collar,married,secondary,0,602,1,0,cellular,13,may,1,-1,0,,09:55:44,09:59:05,0
1267,48,blue-collar,married,secondary,0,1730,1,0,cellular,10,aug,1,102,1,success,11:56:17,11:58:55,0
1268,55,blue-collar,married,secondary,0,49,1,0,cellular,7,jul,4,-1,0,,13:53:23,14:01:37,1
1269,46,management,married,secondary,0,1299,1,0,cellular,14,jul,2,-1,0,,14:49:23,14:51:07,0
1270,44,services,married,secondary,0,-627,1,0,,26,may,2,-1,0,,11:41:26,11:47:39,0
1271,42,admin.,married,secondary,0,529,1,1,cellular,19,nov,3,-1,0,,17:08:04,17:11:17,0
1272,25,technician,single,secondary,0,4718,0,0,cellular,24,jul,1,-1,0,,16:06:48,16:18:37,1
1273,36,admin.,married,secondary,0,39,1,0,cellular,7,apr,2,-1,0,,15:34:35,15:37:49,0
1274,32,blue-collar,married,primary,0,274,1,0,,9,may,3,-1,0,,11:43:54,11:44:15,0
1275,31,technician,divorced,secondary,0,646,1,0,,30,may,3,-1,0,,13:38:13,13:43:07,0
1276,29,admin.,single,secondary,0,163,1,1,,16,may,1,-1,0,,16:40:11,16:53:34,1
1277,31,technician,single,secondary,0,2544,0,0,cellular,12,jan,1,279,2,success,12:02:17,12:06:06,1
1278,30,technician,single,tertiary,0,0,1,0,cellular,5,jun,2,-1,0,,11:57:38,12:00:17,1
1279,30,blue-collar,married,secondary,0,294,1,1,,16,jun,3,-1,0,,15:10:47,15:11:37,0
1280,34,management,married,tertiary,0,606,0,0,cellular,20,apr,1,-1,0,,17:09:17,17:10:54,1
1281,35,management,married,tertiary,0,1133,1,0,cellular,3,nov,1,-1,0,,14:55:56,14:57:38,1
1282,58,management,married,tertiary,0,136,1,0,cellular,8,jul,1,-1,0,,09:41:37,09:44:56,0
1283,78,retired,married,,0,3208,0,0,telephone,20,may,3,-1,0,,16:00:27,16:06:18,1
1284,32,technician,single,secondary,0,674,1,1,cellular,15,apr,1,316,3,failure,09:44:00,09:46:49,0
1285,40,self-employed,married,secondary,0,0,1,0,cellular,11,may,1,-1,0,,13:18:17,13:29:14,1
1286,51,retired,single,tertiary,0,730,1,0,,18,nov,2,-1,0,,15:36:35,15:41:22,0
1287,43,entrepreneur,married,primary,0,1318,1,1,telephone,11,may,8,-1,0,,16:10:23,16:10:33,0
1288,30,management,married,tertiary,0,419,1,0,cellular,4,jun,1,-1,0,,16:20:26,16:23:40,1
1289,36,services,single,,0,281,1,0,,16,may,1,-1,0,,13:18:41,13:27:16,1
1290,72,retired,married,secondary,0,5715,0,0,cellular,17,nov,5,184,3,success,11:46:47,12:05:34,1
1291,31,management,married,tertiary,0,4328,0,0,cellular,12,oct,4,165,14,success,09:55:11,09:58:34,1
1292,42,blue-collar,married,secondary,0,0,1,0,cellular,30,jan,2,-1,0,,12:29:50,12:31:12,0
1293,72,self-employed,married,tertiary,0,132,0,0,cellular,1,jul,2,65,1,success,15:21:16,15:25:36,1
1294,47,blue-collar,married,secondary,0,947,0,1,cellular,29,aug,17,-1,0,,10:33:40,10:34:04,0
1295,56,retired,married,tertiary,0,5,0,0,cellular,23,jul,3,-1,0,,14:33:00,14:35:02,0
1296,38,management,divorced,tertiary,0,4692,1,0,,29,may,2,-1,0,,16:18:25,16:41:08,1
1297,63,entrepreneur,married,primary,0,2287,0,0,telephone,1,sep,1,-1,0,,16:08:54,16:17:04,0
1298,57,management,married,tertiary,0,830,1,1,cellular,8,may,1,367,1,success,11:58:33,12:09:35,1
